統計年度,資料來源,分析標的,分析內容,統計項目,統計項目說明,分析結果值,分析結果單位
108,運動現況調查,有無運動比例,沒有運動,縣市,臺中市,14.7,百分比
108,運動現況調查,有無運動比例,沒有運動,縣市,臺南市,19.3,百分比
108,運動現況調查,有無運動比例,沒有運動,縣市,高雄市,18,百分比
105,運動現況調查,有無運動比例,沒有運動,縣市,嘉義縣,24.9,百分比
105,運動現況調查,有無運動比例,沒有運動,縣市,嘉義市,16.8,百分比
105,運動現況調查,有無運動比例,沒有運動,縣市,屏東縣,18.2,百分比
105,運動現況調查,有無運動比例,沒有運動,縣市,宜蘭縣,19.5,百分比
105,運動現況調查,有無運動比例,沒有運動,縣市,花蓮縣,19.3,百分比
105,運動現況調查,有無運動比例,沒有運動,縣市,臺東縣,19.9,百分比
105,運動現況調查,有無運動比例,沒有運動,縣市,澎湖縣,19.6,百分比
105,運動現況調查,有無運動比例,沒有運動,縣市,金門縣,18.1,百分比
105,運動現況調查,有無運動比例,沒有運動,縣市,連江縣,16.1,百分比
105,運動現況調查,有無運動比例,有運動,縣市,整體,82.3,百分比
105,運動現況調查,有無運動比例,有運動,縣市,新北市,82.4,百分比
105,運動現況調查,有無運動比例,有運動,縣市,臺北市,84.7,百分比
105,運動現況調查,有無運動比例,有運動,縣市,桃園市,82.9,百分比
105,運動現況調查,有無運動比例,有運動,縣市,臺中市,82.9,百分比
105,運動現況調查,有無運動比例,有運動,縣市,臺南市,82.9,百分比
105,運動現況調查,有無運動比例,有運動,縣市,高雄市,84.1,百分比
105,運動現況調查,有無運動比例,有運動,縣市,基隆市,82.2,百分比
105,運動現況調查,有無運動比例,有運動,縣市,新竹縣,81.9,百分比
105,運動現況調查,有無運動比例,有運動,縣市,新竹市,83.8,百分比
105,運動現況調查,有無運動比例,有運動,縣市,苗栗縣,80.6,百分比
105,運動現況調查,有無運動比例,有運動,縣市,彰化縣,79.4,百分比
105,運動現況調查,有無運動比例,有運動,縣市,南投縣,79.8,百分比
105,運動現況調查,有無運動比例,有運動,縣市,雲林縣,77.4,百分比
105,運動現況調查,有無運動比例,有運動,縣市,嘉義縣,75.1,百分比
105,運動現況調查,有無運動比例,有運動,縣市,嘉義市,83.2,百分比
105,運動現況調查,有無運動比例,有運動,縣市,屏東縣,81.8,百分比
105,運動現況調查,有無運動比例,有運動,縣市,宜蘭縣,80.5,百分比
105,運動現況調查,有無運動比例,有運動,縣市,花蓮縣,80.7,百分比
105,運動現況調查,有無運動比例,有運動,縣市,臺東縣,80.1,百分比
106,運動現況調查,有無運動比例,有運動,縣市,基隆市,87.5,百分比
106,運動現況調查,有無運動比例,有運動,縣市,新竹縣,86.8,百分比
106,運動現況調查,有無運動比例,有運動,縣市,新竹市,88.2,百分比
106,運動現況調查,有無運動比例,有運動,縣市,苗栗縣,82.5,百分比
106,運動現況調查,有無運動比例,有運動,縣市,彰化縣,85.1,百分比
106,運動現況調查,有無運動比例,有運動,縣市,南投縣,81.5,百分比
106,運動現況調查,有無運動比例,有運動,縣市,雲林縣,77.3,百分比
106,運動現況調查,有無運動比例,有運動,縣市,嘉義縣,79.6,百分比
106,運動現況調查,有無運動比例,有運動,縣市,嘉義市,85.3,百分比
106,運動現況調查,有無運動比例,有運動,縣市,屏東縣,84.2,百分比
106,運動現況調查,有無運動比例,有運動,縣市,宜蘭縣,81.9,百分比
106,運動現況調查,有無運動比例,有運動,縣市,花蓮縣,84.7,百分比
106,運動現況調查,有無運動比例,有運動,縣市,臺東縣,80.6,百分比
106,運動現況調查,有無運動比例,有運動,縣市,澎湖縣,83.8,百分比
106,運動現況調查,有無運動比例,有運動,縣市,金門縣,88.9,百分比
106,運動現況調查,有無運動比例,有運動,縣市,連江縣,84.1,百分比
107,運動現況調查,有無運動比例,沒有運動,性別,整體,16.9,百分比
107,運動現況調查,有無運動比例,沒有運動,性別,男,15.9,百分比
107,運動現況調查,有無運動比例,沒有運動,性別,女,17.9,百分比
107,運動現況調查,有無運動比例,有運動,性別,整體,83.1,百分比
107,運動現況調查,有無運動比例,有運動,性別,男,84.1,百分比
107,運動現況調查,有無運動比例,有運動,性別,女,82.1,百分比
107,運動現況調查,有無運動比例,沒有運動,年齡,整體,16.9,百分比
107,運動現況調查,有無運動比例,沒有運動,年齡,13-17歲,5.7,百分比
107,運動現況調查,有無運動比例,沒有運動,年齡,18-24歲,14.1,百分比
107,運動現況調查,有無運動比例,沒有運動,年齡,25-29歲,16.7,百分比
107,運動現況調查,有無運動比例,沒有運動,年齡,30-34歲,24.8,百分比
107,運動現況調查,有無運動比例,沒有運動,年齡,35-39歲,21.5,百分比
107,運動現況調查,有無運動比例,沒有運動,年齡,40-44歲,20.6,百分比
107,運動現況調查,有無運動比例,沒有運動,年齡,45-49歲,18.4,百分比
107,運動現況調查,有無運動比例,沒有運動,年齡,50-54歲,17.1,百分比
107,運動現況調查,有無運動比例,沒有運動,年齡,55-59歲,14.5,百分比
107,運動現況調查,有無運動比例,沒有運動,年齡,60-64歲,13.1,百分比
107,運動現況調查,有無運動比例,沒有運動,年齡,65-69歲,13.2,百分比
107,運動現況調查,有無運動比例,沒有運動,年齡,70歲及以上,14.9,百分比
107,運動現況調查,有無運動比例,沒有運動,年齡,拒答,25.5,百分比
107,運動現況調查,有無運動比例,有運動,年齡,整體,83.1,百分比
107,運動現況調查,有無運動比例,有運動,年齡,13-17歲,94.3,百分比
107,運動現況調查,有無運動比例,有運動,年齡,18-24歲,85.9,百分比
107,運動現況調查,有無運動比例,有運動,年齡,25-29歲,83.4,百分比
107,運動現況調查,有無運動比例,有運動,年齡,30-34歲,75.2,百分比
107,運動現況調查,有無運動比例,有運動,年齡,35-39歲,78.5,百分比
107,運動現況調查,有無運動比例,有運動,年齡,40-44歲,79.4,百分比
107,運動現況調查,有無運動比例,有運動,年齡,45-49歲,81.6,百分比
107,運動現況調查,有無運動比例,有運動,年齡,50-54歲,82.9,百分比
107,運動現況調查,有無運動比例,有運動,年齡,55-59歲,85.5,百分比
107,運動現況調查,有無運動比例,有運動,年齡,60-64歲,86.9,百分比
107,運動現況調查,有無運動比例,有運動,年齡,65-69歲,86.8,百分比
107,運動現況調查,有無運動比例,有運動,年齡,70歲及以上,85.1,百分比
107,運動現況調查,有無運動比例,有運動,年齡,拒答,74.5,百分比
107,運動現況調查,有無運動比例,沒有運動,身體質量指數,整體,16.9,百分比
107,運動現況調查,有無運動比例,沒有運動,身體質量指數,過輕,22.9,百分比
107,運動現況調查,有無運動比例,沒有運動,身體質量指數,標準,14.6,百分比
107,運動現況調查,有無運動比例,沒有運動,身體質量指數,過重,14.4,百分比
107,運動現況調查,有無運動比例,沒有運動,身體質量指數,肥胖,20.9,百分比
107,運動現況調查,有無運動比例,沒有運動,身體質量指數,不知道/拒答,27.4,百分比
107,運動現況調查,有無運動比例,有運動,身體質量指數,整體,83.1,百分比
107,運動現況調查,有無運動比例,有運動,身體質量指數,過輕,77.1,百分比
107,運動現況調查,有無運動比例,有運動,身體質量指數,標準,85.4,百分比
107,運動現況調查,有無運動比例,有運動,身體質量指數,過重,85.6,百分比
107,運動現況調查,有無運動比例,有運動,身體質量指數,肥胖,79.1,百分比
107,運動現況調查,有無運動比例,有運動,身體質量指數,不知道/拒答,72.6,百分比
107,運動現況調查,有無運動比例,沒有運動,縣市,整體,16.9,百分比
107,運動現況調查,有無運動比例,沒有運動,縣市,新北市,14.3,百分比
107,運動現況調查,有無運動比例,沒有運動,縣市,臺北市,14.2,百分比
107,運動現況調查,有無運動比例,沒有運動,縣市,桃園市,17.7,百分比
107,運動現況調查,有無運動比例,沒有運動,縣市,臺中市,18,百分比
107,運動現況調查,有無運動比例,沒有運動,縣市,臺南市,14.4,百分比
107,運動現況調查,有無運動比例,沒有運動,縣市,高雄市,19.5,百分比
107,運動現況調查,有無運動比例,沒有運動,縣市,基隆市,16.5,百分比
107,運動現況調查,有無運動比例,沒有運動,縣市,新竹縣,15.1,百分比
104,運動現況調查,有無運動比例,沒有運動,縣市,宜蘭縣,19.5,百分比
104,運動現況調查,有無運動比例,沒有運動,縣市,花蓮縣,20.2,百分比
104,運動現況調查,有無運動比例,沒有運動,縣市,臺東縣,17.7,百分比
104,運動現況調查,有無運動比例,沒有運動,縣市,澎湖縣,19.9,百分比
104,運動現況調查,有無運動比例,沒有運動,縣市,金門縣,16.9,百分比
104,運動現況調查,有無運動比例,沒有運動,縣市,連江縣,17.5,百分比
104,運動現況調查,有無運動比例,有運動,縣市,整體,83,百分比
104,運動現況調查,有無運動比例,有運動,縣市,新北市,83.2,百分比
104,運動現況調查,有無運動比例,有運動,縣市,臺北市,86.1,百分比
104,運動現況調查,有無運動比例,有運動,縣市,桃園市,83.3,百分比
104,運動現況調查,有無運動比例,有運動,縣市,臺中市,82.8,百分比
104,運動現況調查,有無運動比例,有運動,縣市,臺南市,83.4,百分比
104,運動現況調查,有無運動比例,有運動,縣市,高雄市,84.5,百分比
104,運動現況調查,有無運動比例,有運動,縣市,基隆市,83.8,百分比
104,運動現況調查,有無運動比例,有運動,縣市,新竹縣,82.1,百分比
104,運動現況調查,有無運動比例,有運動,縣市,新竹市,85.7,百分比
104,運動現況調查,有無運動比例,有運動,縣市,苗栗縣,83.3,百分比
104,運動現況調查,有無運動比例,有運動,縣市,彰化縣,79.6,百分比
104,運動現況調查,有無運動比例,有運動,縣市,南投縣,80.4,百分比
104,運動現況調查,有無運動比例,有運動,縣市,雲林縣,78.9,百分比
104,運動現況調查,有無運動比例,有運動,縣市,嘉義縣,74.9,百分比
104,運動現況調查,有無運動比例,有運動,縣市,嘉義市,84.5,百分比
104,運動現況調查,有無運動比例,有運動,縣市,屏東縣,83.9,百分比
104,運動現況調查,有無運動比例,有運動,縣市,宜蘭縣,80.5,百分比
104,運動現況調查,有無運動比例,有運動,縣市,花蓮縣,79.8,百分比
104,運動現況調查,有無運動比例,有運動,縣市,臺東縣,82.3,百分比
104,運動現況調查,有無運動比例,有運動,縣市,澎湖縣,80.1,百分比
104,運動現況調查,有無運動比例,有運動,縣市,金門縣,83.1,百分比
104,運動現況調查,有無運動比例,有運動,縣市,連江縣,82.5,百分比
105,運動現況調查,有無運動比例,沒有運動,性別,整體,17.7,百分比
105,運動現況調查,有無運動比例,沒有運動,性別,男,15.8,百分比
105,運動現況調查,有無運動比例,沒有運動,性別,女,19.5,百分比
105,運動現況調查,有無運動比例,有運動,性別,整體,82.3,百分比
105,運動現況調查,有無運動比例,有運動,性別,男,84.2,百分比
105,運動現況調查,有無運動比例,有運動,性別,女,80.5,百分比
105,運動現況調查,有無運動比例,沒有運動,年齡,整體,17.7,百分比
105,運動現況調查,有無運動比例,沒有運動,年齡,13-17歲,3.9,百分比
105,運動現況調查,有無運動比例,沒有運動,年齡,18-24歲,11,百分比
105,運動現況調查,有無運動比例,沒有運動,年齡,25-29歲,18.6,百分比
105,運動現況調查,有無運動比例,有運動,縣市,澎湖縣,80.4,百分比
105,運動現況調查,有無運動比例,有運動,縣市,金門縣,81.9,百分比
105,運動現況調查,有無運動比例,有運動,縣市,連江縣,83.9,百分比
106,運動現況調查,有無運動比例,沒有運動,性別,整體,14.7,百分比
106,運動現況調查,有無運動比例,沒有運動,性別,男,14.3,百分比
106,運動現況調查,有無運動比例,沒有運動,性別,女,15,百分比
106,運動現況調查,有無運動比例,有運動,性別,整體,85.3,百分比
106,運動現況調查,有無運動比例,有運動,性別,男,85.7,百分比
106,運動現況調查,有無運動比例,有運動,性別,女,85,百分比
106,運動現況調查,有無運動比例,沒有運動,年齡,整體,14.7,百分比
106,運動現況調查,有無運動比例,沒有運動,年齡,13-17歲,4.3,百分比
